candidate_id,application_year,target_role_family,target_role_level,region,age_group,true_age,highest_degree,school_tier,graduation_year,gpa_bucket,years_experience_total,years_experience_relevant,num_employers,avg_tenure_years,months_since_last_role,num_gaps_over_6mo,most_recent_title,most_recent_company_size,management_years,reports_max,num_skills_listed,num_programming_languages,num_cloud_platforms,num_databases,skill_python,skill_java,skill_javascript,skill_go,skill_kubernetes,skill_aws,skill_gcp,skill_azure,skill_sql,skill_spark,skill_terraform,skill_linux,skill_ml,modern_tech_count,legacy_tech_count,cert_count,has_top_cloud_cert,github_url_present,portfolio_url_present,open_source_mentions,patent_count,resume_word_count,bullet_count,quantified_impact_count,keyword_match_score,format_clean_score,salary_expectation_usd,willing_to_relocate,remote_only,estimated_start_year,tech_recency_score,leadership_signal_score,stability_score,callback,interview,offer,score_base_merit,score_experience_fit,score_management_fit,score_recency_reward,score_senior_title_penalty,score_structural_component,score_explicit_age_penalty,score_noise,score_final
cand_030001,2025,Data,Mid,US-East,50-59,56,BS,2,1990,unknown,34.22951,33.46255,10,3.9811325,5,0,Engineering Manager,51-200,9.261644,48,5,4,0,1,True,True,True,False,True,True,False,False,False,False,False,True,True,4,3,3,False,True,False,True,1,530,22,4,0.69229025,0.8428514,320123,False,False,1991,0.5742914,0.37384933,0.46446544,False,,,0.5848719,0.049121868,0.014684126,0.032,-0.0,0.095806,-0.022,-0.008040496,0.6506374
cand_045926,2025,PM,Entry,EU,<30,29,AA,2,2019,<3.0,5.5086546,4.3710146,2,2.0522854,3,0,Engineer,1000+,0.8492743,1,26,8,1,1,True,True,True,False,True,False,False,False,False,False,False,True,False,6,0,1,True,True,False,True,0,397,19,3,0.46008894,0.6913839,131685,False,False,2019,0.6495178,0.02747823,0.2394333,False,,,0.46730793,0.09140985,0.043270554,0.048,-0.0,0.1826804,-0.0,-0.003337181,0.6466511
cand_043824,2025,PM,Mid,Canada,30-39,37,PhD,2,2009,<3.0,14.441992,13.126447,2,3.075384,0,0,Engineering Manager,11-50,3.8566678,12,29,3,0,2,True,False,True,False,True,True,False,False,True,False,False,False,False,5,0,0,False,False,False,False,0,570,28,5,0.7431967,0.80901325,201647,True,True,2011,0.6486393,0.13970004,0.3587948,True,,,0.6019215,0.09980439,0.04886636,0.04,-0.0,0.18867075,-0.005,-0.0022783452,0.78331393
cand_017240,2025,SWE,Mid,US-East,30-39,31,HS,3,2017,unknown,6.8602824,5.339815,2,2.3253672,5,0,Engineer,1-10,0.0,4,11,3,1,2,True,True,False,False,True,True,False,False,False,False,True,True,False,5,0,3,True,True,True,True,0,448,44,8,0.70923877,0.9209821,122320,True,False,2018,0.6376811,0.008,0.27129284,True,,,0.63043,0.093383655,0.037741978,0.04,-0.0,0.17112562,-0.005,0.051983815,0.8485395
cand_004892,2025,SWE,Director,US-West,30-39,31,Bootcamp,3,2015,unknown,8.488842,6.532749,4,2.5745585,2,0,Senior Engineer,11-50,2.6714346,6,5,3,0,3,True,True,False,False,True,True,False,False,True,True,False,False,False,4,0,1,True,True,False,False,0,519,38,7,0.4663678,0.7234613,127379,True,True,2017,0.5316069,0.092143044,0.30036515,False,,,0.499921,0.09549199,0.049831603,0.032,-0.0,0.1773236,-0.005,-0.034761004,0.6374836
cand_000725,2025,SWE,Mid,US-East,<30,24,PhD,2,2024,unknown,0.0,0.0,0,3.1621819,0,2,Intern,11-50,1.3962379,6,15,3,0,4,True,False,False,False,True,True,False,False,True,False,False,True,True,4,0,1,True,True,False,False,0,557,19,7,0.68108433,0.9489837,59866,False,True,2025,0.5762169,0.053887136,0.24892119,True,,,0.62017626,0.08007374,0.046138432,0.032,-0.0,0.15821217,-0.0,0.012580049,0.7909685
cand_022949,2025,SWE,Director,EU,30-39,39,Bootcamp,1,2008,unknown,16.94732,13.32038,6,2.3286974,10,0,Engineering Manager,1000+,3.3532443,11,24,4,2,4,True,True,False,False,False,False,False,False,True,False,True,False,False,3,0,1,False,False,True,False,0,582,32,5,0.6161374,0.6521884,198212,False,False,2008,0.49489415,0.12259734,0.27168137,False,,,0.5260858,0.09973132,0.04980541,0.024,-0.0,0.17353673,-0.005,0.031154647,0.72577715
cand_034657,2025,SWE,Manager,US-East,30-39,32,None,5,2016,unknown,8.618163,7.614031,0,2.0803297,0,0,Senior Engineer,11-50,1.6545259,6,12,4,1,1,False,True,True,False,True,True,True,False,True,False,False,True,False,4,0,1,False,False,True,False,0,583,41,4,0.59153354,0.65261143,146543,True,True,2016,0.5583067,0.061635777,0.24270514,False,,,0.511559,0.097075,0.047249928,0.032,-0.0,0.17632493,-0.005,-0.013660074,0.6692239
cand_037213,2025,IT,Director,US-West,30-39,31,Bootcamp,1,2016,unknown,4.0483093,3.722022,0,2.0948853,4,0,Engineer,11-50,1.8461,8,30,4,0,2,False,True,False,False,True,True,True,False,False,False,True,True,False,4,0,0,False,True,False,False,0,555,17,7,0.5989133,0.9567956,99990,False,False,2021,0.55644935,0.071383,0.24440329,True,,,0.5929788,0.089965105,0.047962245,0.032,-0.0,0.16992736,-0.005,0.034235917,0.79214203
cand_020304,2025,Data,Staff,US-Central,50-59,50,BS,1,1997,3.0-3.4,27.515663,21.718384,6,4.6016974,0,1,Engineering Manager,11-50,8.674158,68,19,6,1,4,True,True,True,False,False,True,False,False,True,False,True,False,False,4,2,0,False,False,False,True,0,587,18,2,0.8218885,0.9573817,314575,True,False,1997,0.6043777,0.39622477,0.4768647,True,,,0.64113736,0.08643725,0.018281613,0.032,-0.0,0.13671887,-0.022,-0.019727362,0.73612887
cand_015269,2025,SWE,Entry,US-East,40-49,40,PhD,4,2006,3.5-3.7,17.791456,16.889534,4,0.8100464,25,2,Staff Engineer,51-200,1.9460188,3,12,7,1,2,False,False,True,False,True,True,False,True,True,False,False,True,False,4,0,2,False,True,False,False,0,265,5,1,0.8968184,0.9761291,195770,False,True,2007,0.59853035,0.064380564,-0.025494598,True,,,0.66511226,0.09637779,0.048294034,0.032,-0.0,0.17667183,-0.015,0.038091216,0.8648754
cand_022367,2025,Sales,Senior,India,30-39,38,AA,3,2008,<3.0,17.113955,14.712571,4,3.93113,6,0,Engineering Manager,1-10,2.3350406,5,24,1,2,5,True,False,True,False,True,False,False,False,False,False,True,True,False,5,0,1,False,False,False,False,0,674,21,7,0.570509,0.93920964,186475,True,False,2008,0.60910183,0.08005122,0.4586318,False,,,0.5795201,0.09887092,0.049313854,0.04,-0.0,0.18818477,-0.005,-0.05420369,0.70850116
cand_042684,2025,Sales,Senior,UK,30-39,31,HS,2,2015,unknown,8.736305,7.8600664,2,4.808437,9,2,Senior Engineer,1000+,0.0,0,27,3,1,2,True,True,True,True,True,True,False,False,True,False,False,False,False,4,1,0,False,True,False,False,0,613,5,5,0.5775638,0.7521146,131520,False,False,2016,0.5480128,0.0,0.4409843,False,,,0.53257024,0.09738976,0.037741978,0.032,-0.0,0.16713174,-0.005,-0.017056573,0.6776454
cand_046734,2025,Security,Director,Other,<30,25,MS,3,2022,3.0-3.4,3.6861987,3.2510498,2,2.757908,26,3,Senior Engineer,51-200,0.365597,4,21,1,0,1,True,True,True,True,True,False,True,False,True,False,False,True,False,7,0,1,False,False,False,False,0,613,21,4,0.56268597,0.82900923,138356,False,False,2021,0.71087056,0.018967912,0.14175594,True,,,0.536742,0.08885862,0.04025143,0.055999998,-0.0,0.18511005,-0.0,0.016008005,0.73786
cand_011732,2025,Data,Senior,US-East,40-49,49,MS,2,1997,3.8+,23.60152,23.4589,6,3.9681234,2,3,Principal Engineer,11-50,7.510867,44,28,4,1,0,True,False,True,False,False,True,False,False,True,False,True,True,False,2,3,0,False,True,False,False,0,1051,46,4,0.6760598,0.7215602,306091,False,False,2001,0.45354527,0.313326,0.28294772,False,,,0.55493295,0.08165776,0.026473666,0.016,-0.01,0.11413143,-0.015,0.014070329,0.66813475
cand_018619,2025,Security,Entry,EU,60+,65,AA,2,1981,3.0-3.4,42.877945,33.83614,9,3.1471603,2,0,Senior Engineering Manager,51-200,12.0,82,36,3,1,2,True,False,True,True,False,True,True,False,True,False,True,True,True,3,4,0,True,False,False,True,0,813,50,3,0.61322045,0.79261154,393987,False,False,1982,0.5009774,0.52400005,0.3671687,False,,,0.5411495,0.04791083,0.0039779753,0.024,-0.02,0.055888806,-0.032,0.02164664,0.58668494
cand_048492,2025,SRE,Director,US-East,30-39,30,BS,4,2016,unknown,7.4287095,6.669143,2,4.5013943,9,0,Senior Engineer,1000+,0.0,5,14,1,0,3,False,True,False,True,False,False,False,False,True,False,True,True,True,4,0,1,True,False,False,False,0,587,9,5,0.64929694,0.89794767,100728,False,False,2018,0.5623594,0.010000001,0.5251627,True,,,0.5868435,0.09570927,0.037741978,0.032,-0.0,0.16545126,-0.005,-0.004177561,0.7431172
cand_026803,2025,PM,Mid,India,50-59,57,Bootcamp,3,1991,3.0-3.4,32.157795,28.706846,8,2.567221,5,0,Director,201-1000,5.8660793,30,11,3,2,0,True,False,False,False,True,True,True,False,True,False,True,True,False,4,1,3,False,False,False,True,0,537,29,4,0.72734565,0.7380365,302381,False,False,1993,0.58130246,0.23598239,0.2995091,False,,,0.5761783,0.06500288,0.03868,0.032,-0.03,0.10568288,-0.022,-0.015633095,0.64422804
cand_044305,2025,Data,Mid,UK,<30,24,MS,3,2022,unknown,2.1884055,1.9778773,1,2.5653079,7,2,Junior Engineer,201-1000,1.8418933,13,12,5,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,6,0,2,False,False,False,True,0,885,38,6,0.46886176,0.97654724,103497,False,False,2023,0.647939,0.0812568,0.17928591,False,,,0.5454111,0.08564113,0.047947668,0.048,-0.0,0.1815888,-0.0,-0.00770444,0.71929544
cand_047522,2025,IT,Senior,EU,30-39,32,Bootcamp,2,2016,unknown,7.839835,6.258237,2,1.7893523,0,1,Senior Engineer,1-10,0.24734919,7,14,3,2,5,True,False,True,False,True,True,False,True,True,True,False,True,False,3,0,2,False,False,False,False,2,269,26,1,0.6083544,0.9988383,107179,True,False,2017,0.5016709,0.021420475,0.14875776,False,,,0.56869173,0.09503963,0.039458092,0.024,-0.0,0.15849772,-0.005,-0.003370279,0.71881914
cand_032207,2025,Data,Staff,Canada,<30,27,BS,3,2019,unknown,3.1757255,3.0727077,1,1.8245276,0,0,Senior Engineer,51-200,0.0,0,5,2,1,0,True,True,False,False,False,True,False,True,True,False,True,True,False,3,0,2,False,True,True,False,0,447,32,5,0.45223573,0.8881806,121059,False,False,2022,0.47044715,0.0,0.21286155,False,,,0.5159186,0.08842739,0.037741978,0.024,-0.0,0.15016937,-0.0,-0.0017042625,0.6643837
cand_002530,2025,Sales,Manager,US-Central,<30,22,HS,4,2025,unknown,0.0,0.0,0,2.5423276,0,0,Intern,201-1000,4.5969357,29,15,3,0,2,False,False,True,False,True,True,False,False,True,True,True,False,False,6,0,4,False,True,False,False,0,349,33,1,0.64806026,0.84519136,66562,False,True,2025,0.68961203,0.19590808,0.2966049,False,,,0.5518594,0.08007374,0.04616995,0.048,-0.0,0.17424369,-0.0,-0.0078026406,0.7183004
cand_017746,2025,SWE,Senior,UK,30-39,35,None,2,2012,3.0-3.4,8.792867,7.132296,2,3.116572,5,0,Senior Engineer,51-200,0.50463265,6,25,2,0,1,True,True,False,False,True,True,False,False,True,False,False,True,False,5,0,0,False,True,True,False,0,556,32,7,0.6798423,0.7555982,144760,False,False,2016,0.6318018,0.027138982,0.36360008,True,,,0.58106446,0.096409485,0.04115863,0.04,-0.0,0.17756811,-0.005,0.050536882,0.8041694
cand_008270,2025,Data,Manager,EU,40-49,40,MS,5,2008,<3.0,14.9677725,13.222712,4,5.546443,22,3,Engineering Manager,201-1000,3.1977918,18,22,4,1,3,True,True,True,False,True,False,True,False,True,True,False,False,False,4,1,1,True,False,False,True,0,460,9,1,0.73546684,0.8047295,229095,False,True,2010,0.56876004,0.13193376,0.467085,True,,,0.5743593,0.099769555,0.04993891,0.032,-0.0,0.18170847,-0.015,0.0039280294,0.7449958
cand_015079,2025,SRE,Director,Canada,30-39,36,MS,2,2011,3.8+,13.569113,11.025038,3,3.476804,2,0,Engineering Manager,1000+,0.73370034,0,23,5,0,0,True,True,True,True,True,True,False,False,False,False,False,True,False,5,1,1,False,True,True,False,0,257,15,5,0.94434345,0.7783157,158012,False,False,2011,0.68720204,0.02201101,0.40562713,True,,,0.66618335,0.09985342,0.04258574,0.04,-0.0,0.18243915,-0.005,-0.026048234,0.81757426
cand_013624,2025,SWE,Staff,US-Central,<30,26,None,3,2020,unknown,3.8648648,3.2043545,0,0.86014277,6,0,Engineer,51-200,0.0,4,35,1,1,3,True,True,False,False,True,True,False,False,False,False,True,True,True,4,0,1,False,False,True,False,1,707,28,2,0.80649847,0.9836814,107615,False,False,2021,0.5962997,0.008,0.100349985,True,,,0.64101076,0.08874634,0.037741978,0.032,-0.0,0.15848832,-0.0,0.0147367325,0.8142358
cand_030638,2025,Data,Senior,UK,30-39,34,MS,4,2014,3.5-3.7,10.11239,8.586577,0,2.553578,17,1,Senior Engineer,51-200,0.0,0,29,1,1,3,True,False,False,False,True,True,False,False,False,True,False,True,False,4,0,1,False,False,False,False,0,540,40,0,0.7211055,0.65555185,142604,False,True,2015,0.5700545,0.0,0.23791742,False,,,0.53349733,0.098218,0.037741978,0.032,-0.0,0.16795999,-0.005,-0.015108445,0.68134886
cand_030440,2025,Security,Staff,India,30-39,33,AA,4,2014,unknown,7.0936623,7.0886927,2,2.7347803,0,1,Senior Engineer,11-50,2.5176966,10,19,5,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,6,0,0,False,True,False,False,0,419,28,2,0.9161714,0.98601145,96045,False,False,2018,0.7432343,0.095530905,0.2590577,True,,,0.67986226,0.09634606,0.049637854,0.048,-0.0,0.19398391,-0.005,-0.045431167,0.82341504
cand_036056,2025,IT,Manager,Other,<30,25,AA,4,2021,unknown,1.1883801,1.0002135,0,1.2217484,7,2,Junior Engineer,1-10,0.0,2,38,4,1,3,True,False,False,True,True,True,False,False,True,False,True,True,False,5,0,1,False,False,False,False,0,693,39,6,0.9101063,0.9339915,77127,False,False,2024,0.67618793,0.004,0.022537306,True,,,0.69133556,0.08296751,0.037741978,0.04,-0.0,0.1607095,-0.0,-0.042200092,0.809845
cand_042651,2025,IT,Entry,US-East,<30,25,HS,5,2021,<3.0,3.336141,2.5925767,1,2.699831,0,1,Engineer,1000+,0.0,0,28,3,1,0,False,False,False,False,False,False,False,True,True,False,True,False,False,3,0,3,True,True,True,False,0,768,34,4,0.46569526,0.82315147,67053,False,False,2022,0.47313905,0.0,0.25498027,False,,,0.50162363,0.08723422,0.037741978,0.024,-0.0,0.1489762,-0.0,-0.010728742,0.6398711
cand_036803,2025,Data,Staff,UK,<30,25,PhD,5,2022,3.0-3.4,1.0948745,0.934638,0,3.396991,13,1,Junior Engineer,11-50,2.7644486,2,11,4,0,3,True,True,True,True,True,True,False,True,False,False,True,True,False,4,0,1,False,True,False,False,0,733,23,5,0.72962177,0.685453,118239,False,True,2024,0.575091,0.08693346,0.3363156,False,,,0.5724582,0.082782455,0.049913384,0.032,-0.0,0.16469584,-0.0,-0.0136055425,0.72354853
cand_048224,2025,IT,Entry,EU,50-59,58,HS,3,1988,unknown,34.28119,33.080696,9,2.335692,7,0,Director,201-1000,8.324688,51,49,3,1,1,False,False,True,False,True,True,False,False,True,True,False,True,True,1,2,0,False,True,True,False,0,545,12,8,0.46698877,0.89993834,306236,False,False,1991,0.34756443,0.35174066,0.2724974,False,,,0.54143375,0.050368916,0.020614889,0.008,-0.03,0.048983805,-0.022,-0.009211168,0.55920637
cand_029226,2025,Sales,Entry,UK,30-39,32,PhD,5,2015,unknown,9.616417,9.525173,5,2.1041243,9,0,Senior Engineer,1-10,2.0593748,1,25,5,1,4,True,True,True,False,True,False,True,False,True,False,False,True,False,5,0,1,True,True,True,True,0,803,31,7,0.8194523,0.98116386,160267,False,False,2015,0.6563905,0.06378125,0.24548116,True,,,0.6750411,0.09905928,0.048636477,0.04,-0.0,0.18769574,-0.005,-0.031417012,0.8263198
cand_005633,2025,SRE,Staff,Other,30-39,36,None,3,2010,<3.0,13.291437,11.116237,4,2.4343576,8,0,Principal Engineer,1000+,2.22291,14,21,2,1,1,True,False,True,False,False,False,False,False,True,True,True,False,False,3,0,0,True,True,False,False,0,729,32,2,0.5284313,0.78254306,183781,False,True,2012,0.47901958,0.0946873,0.28400838,False,,,0.5034596,0.09987955,0.049065303,0.024,-0.01,0.16294485,-0.005,-0.07345063,0.5879538
cand_005987,2025,PM,Director,Canada,40-49,49,PhD,4,1999,3.0-3.4,24.785065,18.656944,6,1.824234,18,1,Engineering Manager,1-10,8.090202,37,16,2,0,1,True,True,True,False,True,True,False,False,True,False,False,True,True,3,0,0,False,False,False,False,0,554,42,1,0.68700635,0.7586786,300750,True,True,2000,0.5024013,0.31670606,0.1528273,False,,,0.548188,0.093389876,0.022249743,0.024,-0.0,0.13963962,-0.015,0.0191112,0.6919388
cand_048063,2025,Data,Manager,US-East,40-49,48,None,1,2000,unknown,23.807013,23.296028,4,1.2038332,8,0,Engineering Manager,51-200,8.839274,52,12,3,0,4,False,True,False,False,False,True,False,False,True,False,True,True,True,3,1,2,False,True,False,False,0,534,34,2,0.90538645,0.8955633,303986,False,False,2001,0.55441064,0.36917827,0.14044721,True,,,0.65799797,0.082126126,0.017227171,0.024,-0.0,0.1233533,-0.015,0.0061957445,0.772547
cand_001812,2025,Security,Manager,Other,40-49,40,PhD,1,2006,3.0-3.4,17.517025,15.8580675,4,1.5187505,0,1,Principal Engineer,11-50,2.9383154,7,25,6,1,0,False,False,True,False,True,True,True,False,True,False,True,True,True,3,0,0,False,False,False,False,0,631,45,5,0.4598145,0.92533845,205797,False,False,2007,0.4719629,0.10214946,0.11718756,False,,,0.52600276,0.09772916,0.04999405,0.024,-0.01,0.16172321,-0.015,0.0075008264,0.6802268
cand_027578,2025,Data,Entry,EU,<30,24,AA,5,2022,unknown,1.8106097,1.7439542,0,2.7885747,14,3,Engineer,201-1000,1.4133977,8,37,2,0,3,True,False,False,True,False,False,False,True,True,False,False,True,False,4,0,2,False,True,False,True,0,769,19,5,0.95676714,0.9372651,81288,False,False,2023,0.6196868,0.058401935,0.1453337,True,,,0.7023215,0.085016504,0.046217438,0.032,-0.0,0.16323395,-0.0,0.047056463,0.9126119
cand_016823,2025,PM,Mid,Canada,60+,60,BS,3,1988,unknown,34.89388,30.035835,9,3.2174332,0,2,Staff Engineer,201-1000,8.909575,29,28,4,1,4,True,False,True,True,True,True,False,False,False,False,True,True,False,4,4,0,False,False,False,False,0,366,21,3,0.7352804,0.8003883,358677,True,True,1990,0.5870561,0.32528728,0.2553672,False,,,0.5854258,0.06053232,0.016788207,0.032,-0.0,0.109320536,-0.032,-0.044852845,0.61789346
cand_003928,2025,Security,Staff,Canada,30-39,34,Bootcamp,2,2013,unknown,10.977802,9.727295,0,3.6432843,12,0,Senior Engineer,1000+,2.876894,2,42,4,1,4,True,True,True,True,True,False,False,False,True,True,True,False,False,4,0,2,False,False,False,False,0,566,27,5,0.4986235,0.68128014,126398,False,False,2014,0.5297247,0.09030682,0.4250498,False,,,0.49077424,0.099206075,0.049976323,0.032,-0.0,0.1811824,-0.005,-0.010736605,0.6562201
cand_037286,2025,Security,Staff,UK,30-39,39,MS,1,2007,3.0-3.4,17.802683,17.25675,3,2.7511787,9,0,Principal Engineer,201-1000,3.0154853,13,11,5,3,5,True,False,False,True,True,True,True,False,True,False,True,True,False,6,2,0,False,False,False,True,0,588,38,4,0.88892466,0.9699613,203655,True,False,2007,0.7302849,0.11646456,0.32097086,True,,,0.6791159,0.095825225,0.04999963,0.048,-0.01,0.18382485,-0.005,0.039810028,0.89775074
cand_025045,2025,Sales,Entry,India,30-39,30,None,4,2016,<3.0,6.1401687,5.6203117,0,2.6106892,7,0,Senior Engineer,51-200,0.0,0,39,4,2,2,True,False,False,True,False,True,True,False,True,False,True,True,False,2,0,0,False,True,False,True,0,628,19,4,0.88784164,0.65231687,139786,True,True,2019,0.49173498,0.0,0.3045804,True,,,0.6152079,0.09391225,0.037741978,0.016,-0.0,0.14765424,-0.005,-0.024663901,0.7331982
cand_015727,2025,PM,Mid,India,30-39,30,None,3,2017,unknown,4.8934045,4.550952,1,2.3445802,5,2,Engineer,201-1000,0.0,2,30,8,0,2,True,True,True,False,True,True,False,False,True,True,False,True,False,5,0,4,False,True,True,True,0,781,28,2,0.897926,0.6575012,133442,False,False,2020,0.67541856,0.004,0.15353435,False,,,0.6077743,0.09179337,0.037741978,0.04,-0.0,0.16953534,-0.005,-0.06506799,0.70724165
cand_029600,2025,Data,Director,India,<30,25,AA,3,2021,3.8+,3.3717613,3.0888617,1,2.5257719,2,0,Engineer,11-50,0.97696143,6,12,2,2,5,True,True,True,True,False,True,False,False,True,False,True,True,False,4,0,1,False,True,True,False,1,643,20,2,0.68609333,0.90796083,87266,True,True,2022,0.575552,0.041308843,0.29467338,True,,,0.58372486,0.08846671,0.043997224,0.032,-0.0,0.16446394,-0.0,0.0036988156,0.7518876
cand_010430,2025,Security,Director,EU,<30,28,BS,2,2020,3.5-3.7,5.6541953,4.2911367,0,3.149299,0,1,Engineer,201-1000,0.0,1,8,6,1,3,False,False,False,False,True,False,False,True,True,False,True,True,False,6,0,0,False,True,False,True,0,434,24,4,0.61755526,0.74297905,130442,False,True,2019,0.6835111,0.002,0.3074182,False,,,0.53874016,0.09123718,0.037741978,0.048,-0.0,0.17697915,-0.0,-0.031199455,0.6845199
cand_025768,2025,Security,Entry,Other,40-49,44,Bootcamp,4,2002,3.0-3.4,23.019405,21.771725,5,2.3838656,4,0,Senior Engineering Manager,11-50,7.886148,42,24,6,2,4,True,True,False,False,True,False,False,False,False,False,True,True,False,5,0,3,False,True,False,True,0,901,51,3,0.5749465,0.9219764,267109,True,False,2002,0.61165595,0.32058445,0.27811766,False,,,0.55362654,0.086298674,0.02371118,0.04,-0.02,0.13000986,-0.015,0.008792512,0.67742896
cand_029103,2025,SWE,Manager,India,30-39,39,Bootcamp,4,2009,unknown,14.567195,13.764298,2,2.8924642,1,0,Staff Engineer,201-1000,3.1995335,15,24,4,0,2,False,True,True,True,False,False,True,False,False,False,False,True,False,3,1,1,False,True,False,True,0,736,33,3,0.76037496,0.75871086,222242,False,False,2010,0.53124166,0.12598601,0.33745414,True,,,0.58587337,0.09952079,0.049937833,0.024,-0.0,0.17345862,-0.005,-0.020799872,0.73353213
cand_036537,2025,SRE,Staff,India,30-39,36,Bootcamp,4,2011,<3.0,13.251242,11.1982975,4,0.5729116,1,0,Principal Engineer,201-1000,0.83211,6,30,2,2,1,True,False,False,False,False,False,True,False,False,True,True,False,False,5,0,0,False,True,True,True,0,357,5,4,0.5735385,0.73954993,182931,False,False,2012,0.6138744,0.0369633,0.06683969,False,,,0.52264845,0.099900864,0.043170437,0.04,-0.01,0.17307128,-0.005,0.015263621,0.70598334
cand_039328,2025,PM,Manager,US-East,40-49,49,None,3,1999,unknown,24.174854,20.267033,5,2.1016216,1,0,Senior Engineering Manager,11-50,7.137209,53,23,4,0,4,True,False,True,True,False,False,False,False,False,False,True,True,True,4,1,0,False,False,False,False,0,450,38,4,0.55990565,0.8999461,258215,True,True,2001,0.5511478,0.32011628,0.24518919,False,,,0.5499562,0.08999025,0.029286671,0.032,-0.02,0.13127694,-0.015,-0.01838473,0.6478484
